"","Course ID","Course Title","Course Credits","Section","Day","Time","Building","Instructor","Final Exam","Seats","Enroll","WaitList"
"2350","L75 JIMES 108D","Beginning Arabic II","5.0 Units","03","MTWRF--","12:00P-12:50P","TBA","Bennis","No Final","15","0","0"
"2351","L75 JIMES 112D","Beginning Hindi II","5.0 Units","02","MTWRF--","10:00A-10:50A","TBA","Jain","No Final","12","0","0"
"2352","L75 JIMES 200","Internship","Var. Units (max = 3.0)","01","TBA","","TBA","[TBA]","See Department","0","0","0"
"2353","L75 JIMES 202D","Second Year Modern Hebrew II","3.0 Units","01","M-W-F--","12:00P-12:50P","TBA","Weinberg","May  6 2024 10:30AM - 12:30PM","25","0","0"
"2354","L75 JIMES 208D","Intermediate Arabic II","5.0 Units","01","M-W-F--","9:00A-9:50A","TBA","Tarbouni","Paper/Project/Take Home","15","0","0"
"2355","L75 JIMES 218A","Intermediate Hindi II","3.0 Units","02","M-W-F--","12:00P-12:50P","TBA","Jain","May  8 2024  1:00PM -  3:00PM","12","0","0"
"2356","L75 JIMES 219","Hindi for Heritage Speakers","3.0 Units","01","M-W-F--","11:00A-11:50A","TBA","Verma","No Final","18","0","0"
"2357","L75 JIMES 2250","Topics in AMCS: Arabs in America: Transcending the Colonial Imaginary","3.0 Units","01","-T-R---","4:00P-5:20P","TBA","Tayeb","Paper/Project/Take Home","19","0","0"
"2358","L75 JIMES 232A","Intermediate Urdu II","3.0 Units","01","M-W-F--","3:00P-3:50P","TBA","Shah","May  2 2024  6:00PM -  8:00PM","15","0","0"
"2359","L75 JIMES 2396","The ""Orient"": Europe and Islamic Art from 1851 to Today","3.0 Units","01","M-W----","1:00P-2:20P","Kemper / 103   ","Murphy","May  8 2024  1:00PM -  3:00PM","30","0","0"
"2360","L75 JIMES 2400","Jewish Political Thought","3.0 Units","01","-T-R---","10:00A-11:20A","TBA","[TBA]","Paper/Project/Take Home","19","0","0"
"2361","L75 JIMES 263","Democracies & Dictatorships in the Middle East","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Warren","No Final","50","0","0"
"2362","L75 JIMES 2910","Racism and Antiracism","3.0 Units","01","-T-R---","10:00A-11:20A","TBA","Judaken","Paper/Project/Take Home","30","0","0"
"2363","L75 JIMES 300","Introduction to the Hebrew Bible/Old Testament","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Barmash","Paper/Project/Take Home","35","0","0"
"2364","L75 JIMES 3008","Topics in Global Studies: Modern Indian Literature","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Jha","Paper","15","0","0"
"2365","L75 JIMES 301M","Historical Methods-Middle Eastern History","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Reynolds","Paper/Project/Take Home","15","0","0"
"2366","L75 JIMES 3020","Third Level Hindi II","3.0 Units","01","M-W----","1:00P-2:20P","TBA","Verma","No Final","10","0","0"
"2367","L75 JIMES 3060","Third Level Urdu II","3.0 Units","01","M-W----","5:30P-7:00P","TBA","Shah","No Final","15","0","0"
"2368","L75 JIMES 3062","Islam, Culture and Society in West Africa","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","DIALLO","Paper/Project/Take Home","15","0","0"
"2369","L75 JIMES 3073","The Global War on Terrorism","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Knapp","Paper/Project/Take Home","15","0","0"
"2370","L75 JIMES 3073","The Global War on Terrorism","3.0 Units","02","-T-R---","2:30P-3:50P","TBA","Knapp","Paper/Project/Take Home","15","0","0"
"2371","L75 JIMES 3074","Hinduism & the Hindu Right","3.0 Units","01","-T-R---","2:30P-3:50P","TBA","Adcock","Paper/Project/Take Home","15","0","0"
"2372","L75 JIMES 3082","From the Temple to the Talmud: The Emergence of Rabbinic Judaism","3.0 Units","01","-T-R---","2:30P-3:50P","TBA","Jacobs","Paper/Project/Take Home","15","0","0"
"2373","L75 JIMES 3085","Third-Level Arabic II - Modern Standard and Media Arabic","3.0 Units","01","M-W-F--","10:00A-10:50A","TBA","Tarbouni","Paper/Project/Take Home","12","0","0"
"2374","L75 JIMES 3101","The Problem of Evil: The Holocaust and Other Horrors","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Barmash","Paper/Project/Take Home","35","0","0"
"2375","L75 JIMES 3184","A Rainbow Thread: A History of Queer Identities in Judaism and Islam","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Jay","Project","15","0","0"
"2376","L75 JIMES 322D","Third-Level Modern Hebrew II","3.0 Units","01","M-W-F--","1:00P-1:50P","TBA","Weinberg","May  2 2024  1:00PM -  3:00PM","19","0","0"
"2377","L75 JIMES 3313","Women and Islam","3.0 Units","01","M------","3:00P-5:50P","McMillan / G057  ","Beck","No Final","11","0","0"
"2378","L75 JIMES 336C","History of the Jews in Islamic Lands","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Jacobs","Paper/Project/Take Home","15","0","0"
"2379","L75 JIMES 340","Israeli Women Writers","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Berg","Paper/Project/Take Home","16","0","0"
"2380","L75 JIMES 3422","Art of the Islamic World","3.0 Units","01","-T-R---","11:30A-12:50P","Kemper / 103   ","Mihan","Paper/Project/Take Home","20","0","0"
"2381","L75 JIMES 349","Yidishkayt: Yiddish Literature in English Translation","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Zuehlke","Paper/Project/Take Home","19","0","0"
"2382","L75 JIMES 3520","Fantasy, Horror, Sci-Fi: Genre-Fiction in Arabic Literature","3.0 Units","01","M-W----","3:00P-4:50P","TBA","Husain","Paper/Project/Take Home","18","0","0"
"2383","L75 JIMES 353","Understanding Indian Literature Through Visual Media","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Verma","Paper/Project/Take Home","20","0","0"
"2384","L75 JIMES 3602","Borders, Checkpoints, and the Frontiers of Literature","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Graebner","May  7 2024  1:00PM -  3:00PM","20","0","0"
"2385","L75 JIMES 385","Topics in JIMES: Israeli Politics in an Era of Polarization","3.0 Units","01","-T-R---","4:00P-5:20P","TBA","Hendin","Paper/Project/Take Home","50","0","0"
"2386","L75 JIMES 390","Topics in JIMES: Education in Divided Societies - the Israeli Case","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Hendin","Paper/Project/Take Home","30","0","0"
"2387","L75 JIMES 3921","Secular and Religious: A Global History","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Adcock","Paper/Project/Take Home","30","0","0"
"2388","L75 JIMES 402D","Fourth-Level Modern Hebrew II","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Tamir","Paper/Project/Take Home","10","0","0"
"2389","L75 JIMES 4081","Fourth-Level Arabic II","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Warren","Paper/Project/Take Home","19","0","0"
"2390","L75 JIMES 435","Sabbath Politics: Rest and Refusal in Religion and Politics","3.0 Units","01","M------","3:00P-5:50P","TBA","Bialek","Paper/Project/Take Home","15","0","0"
"2391","L75 JIMES 5001","Introduction to the Hebrew Bible/Old Testament","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Barmash","Paper/Project/Take Home","35","0","0"
"2392","L75 JIMES 501M","Historical Methods-Middle Eastern History","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Reynolds","Paper/Project/Take Home","15","0","0"
"2393","L75 JIMES 5073","The Global War on Terrorism","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Knapp","Paper/Project/Take Home","15","0","0"
"2394","L75 JIMES 5073","The Global War on Terrorism","3.0 Units","02","-T-R---","2:30P-3:50P","TBA","Knapp","Paper/Project/Take Home","15","0","0"
"2395","L75 JIMES 5082","From the Temple to the Talmud: The Emergence of Rabbinic Judaism","3.0 Units","01","-T-R---","2:30P-3:50P","TBA","Jacobs","Paper/Project/Take Home","15","0","0"
"2396","L75 JIMES 5085","Third-Level Arabic II - Modern Standard and Media Arabic","3.0 Units","01","M-W-F--","10:00A-10:50A","TBA","Tarbouni","Paper/Project/Take Home","12","0","0"
"2397","L75 JIMES 5184","A Rainbow Thread: A History of Queer Identities in Judaism and Islam","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Jay","Project","15","0","0"
"2398","L75 JIMES 522D","Third-Level Modern Hebrew II","3.0 Units","01","M-W-F--","1:00P-1:50P","TBA","Weinberg","May  2 2024  1:00PM -  3:00PM","19","0","0"
"2399","L75 JIMES 536","History of the Jews in Islamic Lands","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Jacobs","Paper/Project/Take Home","15","0","0"
"2400","L75 JIMES 5400","Israeli Women Writers","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Berg","Paper/Project/Take Home","16","0","0"
"2401","L75 JIMES 5422","Art of the Islamic World","3.0 Units","01","-T-R---","11:30A-12:50P","Kemper / 103   ","Mihan","Paper/Project/Take Home","20","0","0"
"2402","L75 JIMES 549","Yidishkayt: Yiddish Literature in English Translation","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Zuehlke","Paper/Project/Take Home","19","0","0"
"2403","L75 JIMES 5520","Fantasy, Horror, Sci-Fi: Genre-Fiction in Arabic Literature","3.0 Units","01","M-W----","3:00P-4:50P","TBA","Husain","Paper/Project/Take Home","18","0","0"
"2404","L75 JIMES 585A","Topics in JIMES: Israeli Politics in an Era of Polarization","3.0 Units","01","-T-R---","4:00P-5:20P","TBA","Hendin","Paper/Project/Take Home","50","0","0"
"2405","L75 JIMES 590A","Topics in JIMES: Education in Divided Societies - the Israeli Case","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Hendin","Paper/Project/Take Home","30","0","0"
"2406","L57 RelPol 240","Jewish Political Thought","3.0 Units","01","-T-R---","10:00A-11:20A","TBA","[TBA]","Paper/Project/Take Home","19","0","0"
"2407","L57 RelPol 321","American Religion, Law, and Sexual Politics","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","[TBA]","May  6 2024  1:00PM -  3:00PM","20","0","0"
"2408","L57 RelPol 368","Theories and Methods in the Study of Religion","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Kravchenko","Paper/Project/Take Home","15","0","0"
"2409","L57 RelPol 380","American Religion, Media, and Technology","3.0 Units","01","M-W----","4:00P-5:20P","TBA","[TBA]","Paper/Project/Take Home","19","0","0"
"2410","L57 RelPol 435","Sabbath Politics: Rest and Refusal in Religion and Politics","3.0 Units","01","M------","3:00P-5:50P","TBA","Bialek","Paper/Project/Take Home","15","0","0"
"2411","L57 RelPol 490","Monuments, Museums, and Mountains: Religion and the Politics of Place in Modern America","3.0 Units","01","--W----","2:00P-4:50P","TBA","Schmidt","Paper/Project/Take Home","15","0","0"
"2412","L13 Writing 205","Writing the Visual World","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Daniels","Paper/Project/Take Home","15","0","0"
"2413","L13 Writing 212","Rhetoric and Power","3.0 Units","01","M-W----","11:30A-12:50P","TBA","E. Finneran","No Final","15","0","0"
"2414","L13 Writing 220","Creative Nonfiction Writing 1","3.0 Units","01","M-W----","8:30A-9:50A","TBA","[TBA]","No Final","12","0","0"
"2415","L13 Writing 220","Creative Nonfiction Writing 1","3.0 Units","02","-T-R---","8:30A-9:50A","TBA","[TBA]","No Final","12","0","0"
"2416","L13 Writing 220","Creative Nonfiction Writing 1","3.0 Units","03","M-W----","10:00A-11:20A","TBA","[TBA]","No Final","12","0","0"
"2417","L13 Writing 220","Creative Nonfiction Writing 1","3.0 Units","04","-T-R---","10:00A-11:20A","TBA","[TBA]","No Final","12","0","0"
"2418","L13 Writing 220","Creative Nonfiction Writing 1","3.0 Units","06","M-W----","4:00P-5:20P","TBA","[TBA]","No Final","12","0","0"
"2419","L13 Writing 220","Creative Nonfiction Writing 1","3.0 Units","07","-T-R---","4:00P-5:20P","TBA","[TBA]","No Final","12","0","0"
"2420","L13 Writing 221","Fiction Writing 1","3.0 Units","01","M-W----","8:30A-9:50A","TBA","[TBA]","No Final","12","0","0"
"2421","L13 Writing 221","Fiction Writing 1","3.0 Units","02","-T-R---","8:30A-9:50A","TBA","[TBA]","No Final","12","0","0"
"2422","L13 Writing 221","Fiction Writing 1","3.0 Units","03","M-W----","10:00A-11:20A","TBA","[TBA]","No Final","12","0","0"
"2423","L13 Writing 221","Fiction Writing 1","3.0 Units","04","-T-R---","10:00A-11:20A","TBA","Dutton","No Final","12","0","0"
"2424","L13 Writing 221","Fiction Writing 1","3.0 Units","05","-T-R---","11:30A-12:50P","TBA","[TBA]","No Final","12","0","0"
"2425","L13 Writing 221","Fiction Writing 1","3.0 Units","06","M-W----","1:00P-2:20P","TBA","[TBA]","No Final","12","0","0"
"2426","L13 Writing 221","Fiction Writing 1","3.0 Units","07","-T-R---","4:00P-5:20P","TBA","[TBA]","No Final","12","0","0"
"2427","L13 Writing 221","Fiction Writing 1","3.0 Units","08","-T-R---","1:00P-2:20P","TBA","Klimasewiski","No Final","12","0","0"
"2428","L13 Writing 222","Poetry Writing 1","3.0 Units","01","-T-R---","8:30A-9:50A","TBA","[TBA]","No Final","12","0","0"
"2429","L13 Writing 222","Poetry Writing 1","3.0 Units","02","M-W----","10:00A-11:20A","TBA","[TBA]","No Final","12","0","0"
"2430","L13 Writing 222","Poetry Writing 1","3.0 Units","03","-T-R---","10:00A-11:20A","TBA","[TBA]","No Final","12","0","0"
"2431","L13 Writing 222","Poetry Writing 1","3.0 Units","04","M-W----","11:30A-12:50P","TBA","[TBA]","No Final","12","0","0"
"2432","L13 Writing 222","Poetry Writing 1","3.0 Units","05","-T-R---","1:00P-2:20P","TBA","[TBA]","No Final","12","0","0"
"2433","L13 Writing 222","Poetry Writing 1","3.0 Units","06","-T-R---","4:00P-5:20P","TBA","[TBA]","No Final","12","0","0"
"2434","L13 Writing 298","Journalism: Communications Internship","Var. Units (max = 3.0)","01","TBA","","TBA","McPherson","No Final","0","0","0"
"2435","L13 Writing 305","Modern Humor Writing","3.0 Units","01","M-W----","2:30P-3:50P","TBA","H. McPherson","Paper/Project/Take Home","0","0","0"
"2436","L13 Writing 307","Writing and Medicine","3.0 Units","01","-T-R---","8:30A-9:50A","TBA","Arch","Paper/Project/Take Home","0","0","0"
"2437","L13 Writing 309","Writing the Natural World","3.0 Units","01","M-W----","8:30A-9:50A","TBA","Pippin","No Final","15","0","0"
"2438","L13 Writing 309","Writing the Natural World","3.0 Units","02","M-W----","10:00A-11:20A","TBA","Pippin","No Final","15","0","0"
"2439","L13 Writing 309","Writing the Natural World","3.0 Units","03","M-W----","11:30A-12:50P","TBA","Pippin","No Final","15","0","0"
"2440","L13 Writing 311","EXPOSITION","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Shipe","Paper/Project/Take Home","15","0","0"
"2441","L13 Writing 311","EXPOSITION","3.0 Units","02","-T-R---","8:30A-9:50A","TBA","Henderson","Paper/Project/Take Home","15","0","0"
"2442","L13 Writing 311","EXPOSITION","3.0 Units","03","-T-R---","10:00A-11:20A","TBA","O'Bryan","Paper/Project/Take Home","15","0","0"
"2443","L13 Writing 311","EXPOSITION","3.0 Units","04","-T-R---","11:30A-12:50P","TBA","O'Bryan","Paper/Project/Take Home","15","0","0"
"2444","L13 Writing 311","EXPOSITION","3.0 Units","05","-T-R---","2:30P-3:50P","TBA","Daniels","Paper/Project/Take Home","15","0","0"
"2445","L13 Writing 311","EXPOSITION","3.0 Units","06","-T-R---","4:00P-5:20P","TBA","Daniels","Paper/Project/Take Home","15","0","0"
"2446","L13 Writing 312","Argumentation","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Thomas","No Final","15","0","0"
"2447","L13 Writing 312","Argumentation","3.0 Units","02","M-W----","2:30P-3:50P","TBA","Thomas","No Final","15","0","0"
"2448","L13 Writing 312","Argumentation","3.0 Units","03","-T-R---","10:00A-11:20A","TBA","Henderson","No Final","15","0","0"
"2449","L13 Writing 312","Argumentation","3.0 Units","04","-T-R---","11:30A-12:50P","Jubel / 121   ","Henderson","No Final","15","0","0"
"2450","L13 Writing 312","Argumentation","3.0 Units","05","-T-R---","1:00P-2:20P","TBA","Windle","No Final","15","0","0"
"2451","L13 Writing 320","Creative Nonfiction Writing 2: Literary Journalism","3.0 Units","01","M-W----","11:30A-12:50P","TBA","H. McPherson","Paper/Project/Take Home","12","0","0"
"2452","L13 Writing 321","Fiction Writing 2","3.0 Units","01","-T-R---","10:00A-11:20A","TBA","Klimasewiski","No Final","12","0","0"
"2453","L13 Writing 321","Fiction Writing 2","3.0 Units","02","-T-R---","4:00P-5:20P","TBA","[TBA]","No Final","12","0","0"
"2454","L13 Writing 321J","Mellon Undergraduate Fellows Seminar","1.5 Units","01","M------","2:30P-5:20P","TBA","Fenderson","May  6 2024  3:30PM -  5:30PM","14","0","0"
"2455","L13 Writing 321S","Mellon Undergraduate Fellows Seminar","1.5 Units","01","M------","2:30P-5:20P","TBA","Fenderson","May  6 2024  3:30PM -  5:30PM","14","0","0"
"2456","L13 Writing 322","Poetry Writing 2","3.0 Units","01","M-W----","4:00P-5:20P","TBA","[TBA]","No Final","12","0","0"
"2457","L13 Writing 323","Fiction Writing: The Short-Short, Sudden Fiction, and Microfiction","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Schuman","No Final","12","0","0"
"2458","L13 Writing 327","Creative Nonfiction: Personal Essay and Memoir","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Asim","No Final","12","0","0"
"2459","L13 Writing 351","Introduction to Playwriting","3.0 Units","01","-T-----","2:30P-5:20P","Mallinckrodt / 326   ","Mead Hunter","Paper/Project/Take Home","12","0","0"
"2460","L13 Writing 352","Introduction to Screenwriting","3.0 Units","01","-T-R---","10:00A-11:20A","TBA","Chapman","No Final","0","0","0"
"2461","L13 Writing 360","The Art of Publishing","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Riker","Paper/Project/Take Home","15","0","0"
"2462","L13 Writing 420","Advanced Nonfiction Writing","3.0 Units","01","-T-R---","4:00P-5:20P","TBA","Finneran","No Final","0","0","0"
"2463","L13 Writing 421","Advanced Fiction Writing","3.0 Units","01","-T-R---","4:00P-5:20P","TBA","Dutton","No Final","0","0","0"
"2464","L13 Writing 422","Advanced Poetry Writing","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Herd","No Final","12","0","0"
"2465","L13 Writing 431","Craft of Fiction: Experimental Traditions","3.0 Units","01","M-W----","1:00P-2:20P","TBA","Riker","No Final","12","0","0"
"2466","L13 Writing 432","The Craft of Poetry: Lyric Poetry","3.0 Units","01","M------","3:00P-5:50P","TBA","Herd","No Final","12","0","0"
